No,Rank,Total Score,Class,Total POI in Grid,[Raw] PUSAT PERBELANJAAN,[Raw] RESTORAN,[Raw] NEGERI,[Raw] KERETA API,[Raw] RUMAH SAKIT UMUM DAERAH/NEGERI,[Raw] USIA 25-29,[Raw] USIA 30-34,[Raw] S1,[Raw] WIRASWASTA,[Raw] PERDAGANGAN,[Normalized] PUSAT PERBELANJAAN,[Normalized] RESTORAN,[Normalized] NEGERI,[Normalized] KERETA API,[Normalized] RUMAH SAKIT UMUM DAERAH/NEGERI,[Normalized] USIA 25-29,[Normalized] USIA 30-34,[Normalized] S1,[Normalized] WIRASWASTA,[Normalized] PERDAGANGAN,[Final] PUSAT PERBELANJAAN,[Final] RESTORAN,[Final] NEGERI,[Final] KERETA API,[Final] RUMAH SAKIT UMUM DAERAH/NEGERI,[Final] USIA 25-29,[Final] USIA 30-34,[Final] S1,[Final] WIRASWASTA,[Final] PERDAGANGAN,ID_GRID
453,453,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,452
454,454,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,453
455,455,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,454
456,456,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,455
457,457,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,456
458,458,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,457
459,459,62.53539084319457,Sesuai,0,0,0,0,0,0,2139,2229,4396,2017,46,0.0,0,0,0,0.0,0.6055948355364279,0.6940669539277428,0.6851126346718903,0.6175192243396858,0.2911392405063291,0.0,0,0.0,0.0,0.0,0.06211229082424901,0.07118635424899926,0.08783495316306285,0.06333530506048059,0.022395326192794548,458
460,460,61.81108218091998,Sesuai,1,1,0,0,0,0,2372,2361,2039,1373,56,0.5,0,0,0,0.0,0.6772210267445435,0.7378190255220418,0.30035912504080964,0.40220661985957873,0.35443037974683544,0.05128205128205128,0,0.0,0.0,0.0,0.0694585668455942,0.0756737462073889,0.03850758013343713,0.04125196101123884,0.027263875365141188,459
461,461,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,460
462,462,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,461
463,463,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,462
464,464,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,463
465,465,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,464
466,466,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,465
467,467,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,466
468,468,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,467
469,469,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,468
470,470,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,469
471,471,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,470
472,472,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,471
473,473,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,472
474,474,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,473
475,475,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,474
476,476,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,475
477,477,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,476
478,478,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,477
479,479,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,478
480,480,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,479
481,481,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,480
482,482,61.22299569861167,Sesuai,0,0,0,0,0,0,1674,2081,4870,1695,76,0.0,0,0,0,0.0,0.4626498616661543,0.6450116009280742,0.7624877571008815,0.5098629220996322,0.4810126582278481,0.0,0,0.0,0.0,0.0,0.04745126786319531,0.066155035992623,0.09775484065395915,0.05229363303585972,0.037000973709834475,481
483,483,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,482
484,484,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,483
485,485,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,484
486,486,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,485
487,487,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,486
488,488,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,487
489,489,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,488
490,490,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,489
491,491,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,490
492,492,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,491
493,493,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,492
494,494,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,493
495,495,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,494
496,496,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,495
497,497,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,496
498,498,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,497
499,499,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,498
500,500,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,499
501,501,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,500
502,502,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,501
503,503,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,502
504,504,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,503
505,505,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,504
506,506,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,505
507,507,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,506
508,508,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,507
509,509,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,508
510,510,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,509
511,511,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,510
512,512,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,511
513,513,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,512
514,514,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,513
515,515,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,514
516,516,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,515
517,517,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,516
518,518,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,517
519,519,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,518
520,520,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,519
521,521,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,520
522,522,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,521
523,523,60.31167296444969,Sesuai,0,0,0,0,0,0,2038,2055,4165,1932,59,0.0,0,0,0,0.0,0.5745465723947125,0.6363937686443487,0.6474045053868757,0.5891006352390504,0.37341772151898733,0.0,0,0.0,0.0,0.0,0.05892785357894487,0.06527115575839473,0.083000577613702,0.06042057797323594,0.02872444011684518,522
